model,file_name,shape_label,texture_label,decision,top1_class_index,top1_class_name,top1_class_category,shape_confidence,texture_confidence,neither_confidence
vgg16,bicycle9-car1.png,bicycle,car,texture,751,racer,car,0.0006638122722506523,0.049429550766944885,0.0
vgg16,bicycle9-cat3.png,bicycle,cat,texture,374,langur,cat,3.929586000595009e-06,0.013751722872257233,0.0
vgg16,bicycle9-chair1.png,bicycle,chair,neither,511,convertible,car,2.5737717805895954e-06,0.00017524977738503367,0.5766672492027283
vgg16,bicycle9-keyboard3.png,bicycle,keyboard,neither,836,sunglass,bottle,1.6792293536127545e-05,0.00024720837245695293,0.179181769490242
vgg16,bicycle9-knife3.png,bicycle,knife,texture,813,spatula,knife,1.5021201988929533e-06,0.15209513902664185,0.0
vgg16,bird1-airplane2.png,bird,airplane,texture,895,warplane,airplane,5.361664079828188e-05,0.014705099165439606,0.0
vgg16,bird1-bear1.png,bird,bear,texture,291,lion,bear,5.240488826530054e-05,0.04052487388253212,0.0
vgg16,bird1-bicycle2.png,bird,bicycle,texture,770,running_shoe,bicycle,3.793852374656126e-05,0.0026909431908279657,0.0
vgg16,bird1-boat1.png,bird,boat,texture,625,lifeboat,boat,7.847203050914686e-06,0.11757667362689972,0.0
vgg16,bird1-chair2.png,bird,chair,texture,762,restaurant,chair,1.19284059110214e-05,0.0071754250675439835,0.0
vgg16,bird1-clock3.png,bird,clock,texture,528,dial_telephone,clock,1.463151164671217e-07,0.018586745485663414,0.0
vgg16,bird1-elephant2.png,bird,elephant,texture,385,Indian_elephant,elephant,2.440096952618931e-12,0.4061391353607178,0.0
vgg16,bird1-keyboard3.png,bird,keyboard,neither,518,crash_helmet,car,2.0203233361826278e-05,0.00028065461083315313,0.08253699541091919
vgg16,bird1-knife3.png,bird,knife,texture,643,mask,knife,0.00012247559789102525,0.023239850997924805,0.0
vgg16,bird1-oven1.png,bird,oven,texture,760,refrigerator,oven,1.64613920787815e-05,0.004058775492012501,0.0
vgg16,bird1-truck1.png,bird,truck,neither,581,grille,car,1.122872799896868e-05,0.010458669625222683,0.40192708373069763
vgg16,bird10-bear2.png,bird,bear,texture,296,ice_bear,bear,3.808157271123491e-05,0.22309722006320953,0.0
vgg16,bird10-bicycle1.png,bird,bicycle,texture,412,ashcan,bicycle,0.00012798132956959307,0.026860710233449936,0.0
vgg16,bird10-cat1.png,bird,cat,texture,274,dhole,cat,3.0896644602762535e-05,0.01809624582529068,0.0
vgg16,bird10-chair1.png,bird,chair,neither,575,golfcart,car,3.218295319129538e-07,0.007278930861502886,0.5621394515037537
vgg16,bird10-clock1.png,bird,clock,texture,892,wall_clock,clock,8.112564273687894e-07,0.19107069075107574,0.0
vgg16,bird10-elephant2.png,bird,elephant,texture,385,Indian_elephant,elephant,3.741237181165147e-11,0.31523895263671875,0.0
vgg16,bird2-airplane3.png,bird,airplane,texture,895,warplane,airplane,1.190504463011166e-06,0.0009327522129751742,0.0
vgg16,bird2-car3.png,bird,car,neither,555,fire_engine,truck,1.1604196515691001e-05,0.020111992955207825,0.1760379672050476
vgg16,bird2-clock3.png,bird,clock,texture,528,dial_telephone,clock,2.167956836274243e-07,0.07836076617240906,0.0
vgg16,bird2-dog2.png,bird,dog,texture,207,golden_retriever,dog,4.198602618998848e-05,0.006956220604479313,0.0
vgg16,bird2-knife1.png,bird,knife,texture,597,holster,knife,5.580087645284948e-07,0.013986784033477306,0.0
vgg16,bird3-bear3.png,bird,bear,texture,360,otter,bear,1.2805301594198681e-05,0.015958696603775024,0.0
vgg16,bird3-boat3.png,bird,boat,texture,879,umbrella,boat,6.091059549362399e-05,0.005298453848809004,0.0
vgg16,bird3-bottle2.png,bird,bottle,texture,898,water_bottle,bottle,6.866833501817382e-08,0.10502342134714127,0.0
vgg16,bird3-cat1.png,bird,cat,texture,282,tiger_cat,cat,4.345429624663666e-05,0.08980479836463928,0.0
vgg16,bird3-dog1.png,bird,dog,texture,184,Irish_terrier,dog,2.9771697427349864e-06,0.008506007492542267,0.0
vgg16,bird3-knife3.png,bird,knife,texture,894,wardrobe,knife,0.00017439611838199198,0.02861930988729,0.0
vgg16,bird3-oven1.png,bird,oven,texture,760,refrigerator,oven,7.15489932190394e-06,0.007883910089731216,0.0
vgg16,bird3-truck3.png,bird,truck,neither,468,cab,car,2.7426229280536063e-05,0.007772906683385372,0.18087761104106903
vgg16,bird4-airplane1.png,bird,airplane,texture,403,aircraft_carrier,airplane,1.7749927792465314e-05,0.007279463578015566,0.0
vgg16,bird4-bicycle2.png,bird,bicycle,texture,791,shopping_cart,bicycle,2.9260922929097433e-06,0.004575918894261122,0.0
vgg16,bird4-cat3.png,bird,cat,texture,371,patas,cat,7.528454443672672e-05,0.004127240274101496,0.0
vgg16,bird4-clock1.png,bird,clock,texture,861,toilet_seat,clock,6.827138463449955e-07,0.03018900193274021,0.0
vgg16,bird4-dog3.png,bird,dog,texture,247,Saint_Bernard,dog,1.2467245369407465e-06,0.008969703689217567,0.0
vgg16,bird5-airplane3.png,bird,airplane,texture,895,warplane,airplane,3.769454633584246e-05,0.0226823128759861,0.0
vgg16,bird5-bear3.png,bird,bear,texture,360,otter,bear,0.0001778707664925605,0.04237879812717438,0.0
vgg16,bird5-bicycle1.png,bird,bicycle,texture,671,mountain_bike,bicycle,0.00012045713083352894,0.10470227897167206,0.0
vgg16,bird5-car2.png,bird,car,texture,692,packet,car,3.017386370629538e-05,0.04660673812031746,0.0
vgg16,bird5-cat2.png,bird,cat,texture,287,lynx,cat,2.198327456426341e-05,0.005452656652778387,0.0
vgg16,bird5-chair1.png,bird,chair,neither,511,convertible,car,1.879038649121867e-07,0.011381186544895172,0.4507194757461548
vgg16,bird5-dog2.png,bird,dog,texture,216,clumber,dog,8.516884008713532e-06,0.009087355807423592,0.0
vgg16,bird5-keyboard2.png,bird,keyboard,neither,907,wine_bottle,bottle,2.1207799818512285e-06,0.0009067828068509698,0.11952435225248337
vgg16,bird5-oven3.png,bird,oven,texture,480,cash_machine,oven,9.58505893322581e-07,0.016206448897719383,0.0
vgg16,bird5-truck2.png,bird,truck,texture,555,fire_engine,truck,2.40320417788098e-07,0.06898479163646698,0.0
vgg16,bird6-airplane2.png,bird,airplane,texture,723,pinwheel,airplane,1.2254206922079902e-05,0.018805544823408127,0.0
vgg16,bird6-boat2.png,bird,boat,texture,625,lifeboat,boat,2.0251591195119545e-06,0.17637866735458374,0.0
vgg16,bird6-bottle3.png,bird,bottle,texture,737,pop_bottle,bottle,1.055265329341637e-06,0.09469256550073624,0.0
vgg16,bird6-car3.png,bird,car,texture,511,convertible,car,2.3779784896760248e-06,0.24805450439453125,0.0
vgg16,bird6-elephant2.png,bird,elephant,texture,385,Indian_elephant,elephant,2.824114206378958e-12,0.371967613697052,0.0
vgg16,bird6-oven1.png,bird,oven,texture,827,stove,oven,4.133867332711816e-05,0.012178529053926468,0.0
vgg16,bird6-truck2.png,bird,truck,neither,581,grille,car,7.337717988775694e-07,0.009109577164053917,0.5405572056770325
vgg16,bird7-boat1.png,bird,boat,texture,625,lifeboat,boat,5.257913358036603e-07,0.12973657250404358,0.0
vgg16,bird7-bottle1.png,bird,bottle,texture,440,beer_bottle,bottle,1.9011539009738954e-08,0.05591164901852608,0.0
vgg16,bird7-car2.png,bird,car,texture,468,cab,car,3.8174507608346175e-06,0.027156880125403404,0.0
vgg16,bird7-cat3.png,bird,cat,neither,372,baboon,bear,6.9690677264588885e-06,5.227929796092212e-05,0.2839205265045166
vgg16,bird7-keyboard3.png,bird,keyboard,neither,475,car_mirror,car,1.9174533463228727e-06,0.0005665250355377793,0.37677109241485596
vgg16,bird7-knife2.png,bird,knife,texture,499,cleaver,knife,6.056264464859851e-05,0.41941073536872864,0.0
vgg16,bird7-oven3.png,bird,oven,texture,760,refrigerator,oven,7.918250958027784e-06,0.005322469864040613,0.0
vgg16,bird7-truck2.png,bird,truck,neither,581,grille,car,3.0005246571818134e-06,0.008969596587121487,0.45434072613716125
vgg16,bird8-boat3.png,bird,boat,texture,595,harvester,boat,1.372777478536591e-05,0.00444497587159276,0.0
vgg16,bird8-bottle1.png,bird,bottle,texture,865,toyshop,bottle,2.1105542202803917e-08,0.011824294924736023,0.0
vgg16,bird8-car2.png,bird,car,texture,692,packet,car,2.9755299237876898e-06,0.0011242084437981248,0.0
vgg16,bird8-chair1.png,bird,chair,neither,511,convertible,car,1.7520626061084954e-09,0.0013411410618573427,0.8185968995094299
vgg16,bird8-clock1.png,bird,clock,texture,861,toilet_seat,clock,3.260518042225158e-07,0.01596037670969963,0.0
vgg16,bird8-elephant1.png,bird,elephant,texture,385,Indian_elephant,elephant,3.1225834418169285e-11,0.4804462790489197,0.0
vgg16,bird8-keyboard2.png,bird,keyboard,neither,882,vacuum,car,2.2032027118257247e-06,0.004070115275681019,0.15595069527626038
vgg16,bird8-knife2.png,bird,knife,texture,499,cleaver,knife,1.5229506061587017e-05,0.5355858206748962,0.0
vgg16,bird9-bear3.png,bird,bear,texture,360,otter,bear,2.5241345156246098e-06,0.008213359862565994,0.0
vgg16,bird9-bicycle3.png,bird,bicycle,neither,534,dishwasher,bottle,7.941188960103318e-05,0.000845745496917516,0.4338758587837219
vgg16,bird9-bottle3.png,bird,bottle,texture,788,shoe_shop,bottle,5.434991635411279e-06,0.030323293060064316,0.0
vgg16,bird9-chair1.png,bird,chair,neither,656,minivan,car,1.761076191542088e-07,0.004901207983493805,0.4167351722717285
vgg16,bird9-dog2.png,bird,dog,texture,207,golden_retriever,dog,5.702967246179469e-05,0.007922510616481304,0.0
vgg16,bird9-elephant2.png,bird,elephant,texture,385,Indian_elephant,elephant,2.9475326259603696e-12,0.34299612045288086,0.0
vgg16,bird9-keyboard1.png,bird,keyboard,neither,728,plastic_bag,bottle,9.610757842892781e-05,0.00018609428661875427,0.10848195105791092
vgg16,boat1-bear1.png,boat,bear,neither,291,lion,cat,2.1401635308393452e-07,0.0102163664996624,0.6704859137535095
vgg16,boat1-bicycle2.png,boat,bicycle,neither,770,running_shoe,bottle,2.528124198875048e-08,0.00010817027214216068,0.9049469828605652
vgg16,boat1-bird3.png,boat,bird,neither,552,feather_boa,knife,5.318872717907652e-05,0.0015745798591524363,0.1438664346933365
vgg16,boat1-car2.png,boat,car,texture,751,racer,car,0.004504342097789049,0.03371526673436165,0.0
vgg16,boat1-chair3.png,boat,chair,texture,706,patio,chair,3.0822527605778305e-06,0.014304012060165405,0.0
vgg16,boat1-elephant3.png,boat,elephant,texture,385,Indian_elephant,elephant,1.3807377008227817e-13,0.4335182011127472,0.0
vgg16,boat1-keyboard3.png,boat,keyboard,neither,592,hard_disc,bottle,4.301067383494228e-05,0.0003421496076043695,0.14027248322963715
vgg16,boat1-oven1.png,boat,oven,texture,757,recreational_vehicle,oven,0.00012670175055973232,0.006328147370368242,0.0
vgg16,boat1-truck3.png,boat,truck,texture,867,trailer_truck,truck,8.093244832707569e-05,0.059289656579494476,0.0
vgg16,boat10-bear3.png,boat,bear,texture,360,otter,bear,9.249868071492529e-08,0.01198527030646801,0.0
vgg16,boat10-cat1.png,boat,cat,neither,274,dhole,dog,1.9584397250582697e-06,0.0011275025317445397,0.449855774641037
vgg16,boat10-oven1.png,boat,oven,neither,742,printer,car,4.846254887524992e-05,0.00136357091832906,0.5407300591468811
vgg16,boat10-truck1.png,boat,truck,texture,581,grille,truck,1.2234985661052633e-05,0.03162166103720665,0.0
vgg16,boat2-airplane1.png,boat,airplane,neither,895,warplane,clock,0.0001199140097014606,0.006187837105244398,0.19618208706378937
vgg16,boat2-bear3.png,boat,bear,texture,360,otter,bear,5.992418437017477e-07,0.015471835620701313,0.0
vgg16,boat2-bird1.png,boat,bird,texture,17,jay,bird,3.097626972703438e-07,0.012224724516272545,0.0
vgg16,boat2-bottle2.png,boat,bottle,texture,898,water_bottle,bottle,2.8690394060504332e-08,0.07517115026712418,0.0
vgg16,boat2-keyboard1.png,boat,keyboard,neither,692,packet,bottle,1.5377484032796929e-06,0.002352063311263919,0.2508019804954529
vgg16,boat2-oven3.png,boat,oven,neither,480,cash_machine,clock,1.512086100774468e-06,0.0005973856314085424,0.6048400402069092
vgg16,boat3-airplane2.png,boat,airplane,texture,895,warplane,airplane,0.002338389167562127,0.03784072399139404,0.0
vgg16,boat3-bicycle2.png,boat,bicycle,neither,791,shopping_cart,chair,2.7574726573220687e-06,0.0014757004100829363,0.34594953060150146
vgg16,boat3-car3.png,boat,car,texture,511,convertible,car,0.00024772444157861173,0.21557511389255524,0.0
vgg16,boat3-cat3.png,boat,cat,texture,283,Persian_cat,cat,3.16609293804504e-05,0.041708242148160934,0.0
vgg16,boat3-chair3.png,boat,chair,texture,706,patio,chair,2.9514925699913874e-05,0.026917722076177597,0.0
vgg16,boat3-clock3.png,boat,clock,texture,528,dial_telephone,clock,7.103466828084493e-07,0.010055560618638992,0.0
vgg16,boat3-dog3.png,boat,dog,texture,207,golden_retriever,dog,2.2937743437978497e-07,0.009012427181005478,0.0
vgg16,boat3-keyboard2.png,boat,keyboard,neither,518,crash_helmet,bottle,3.601896651161951e-06,0.0011950945481657982,0.29617464542388916
vgg16,boat4-bicycle3.png,boat,bicycle,neither,772,safety_pin,chair,5.43012902198825e-07,9.016841067932546e-05,0.27467527985572815
vgg16,boat4-bird1.png,boat,bird,texture,137,American_coot,bird,2.2782788278163935e-07,0.017660485580563545,0.0
vgg16,boat4-bottle2.png,boat,bottle,texture,898,water_bottle,bottle,5.623690668699055e-08,0.10654569417238235,0.0
vgg16,boat4-car3.png,boat,car,texture,817,sports_car,car,0.00012487480125855654,0.1621357649564743,0.0
vgg16,boat4-chair2.png,boat,chair,texture,762,restaurant,chair,1.254195240107947e-06,0.001296510687097907,0.0
vgg16,boat4-dog2.png,boat,dog,texture,215,Brittany_spaniel,dog,4.641583473130595e-07,0.00894798245280981,0.0
vgg16,boat4-elephant2.png,boat,elephant,texture,385,Indian_elephant,elephant,5.024499696512641e-13,0.4349186420440674,0.0
vgg16,boat4-knife2.png,boat,knife,texture,721,pillow,knife,0.0005974607774987817,0.012087659910321236,0.0
vgg16,boat5-airplane1.png,boat,airplane,texture,403,aircraft_carrier,airplane,1.9073333533015102e-05,0.004557414911687374,0.0
vgg16,boat5-bicycle3.png,boat,bicycle,texture,791,shopping_cart,bicycle,7.5064294833282474e-06,0.0013807015493512154,0.0
vgg16,boat5-car3.png,boat,car,texture,656,minivan,car,0.0005152340163476765,0.08323600143194199,0.0
vgg16,boat5-clock3.png,boat,clock,texture,861,toilet_seat,clock,1.1128793630632572e-05,0.047734349966049194,0.0
vgg16,boat5-knife2.png,boat,knife,neither,565,freight_car,clock,0.00022551693837158382,0.0007270141504704952,0.29994142055511475
vgg16,boat6-airplane2.png,boat,airplane,neither,895,warplane,car,0.008606281131505966,0.019776225090026855,0.47039222717285156
vgg16,boat6-bear1.png,boat,bear,texture,294,brown_bear,bear,3.844685014797733e-09,0.13578078150749207,0.0
vgg16,boat6-bicycle2.png,boat,bicycle,texture,879,umbrella,bicycle,7.995943747118872e-07,0.0282372385263443,0.0
vgg16,boat6-bottle2.png,boat,bottle,texture,898,water_bottle,bottle,2.9549500624170832e-09,0.1328982412815094,0.0
vgg16,boat6-car1.png,boat,car,texture,865,toyshop,car,0.0006569185061380267,0.0010095789330080152,0.0
vgg16,boat6-cat1.png,boat,cat,texture,274,dhole,cat,3.5441476597952715e-07,0.002169705228880048,0.0
vgg16,boat6-clock2.png,boat,clock,texture,560,football_helmet,clock,5.2238783609936945e-06,0.01105682272464037,0.0
vgg16,boat6-dog1.png,boat,dog,texture,299,meerkat,dog,6.073798175521006e-08,0.004351180512458086,0.0
vgg16,boat6-elephant2.png,boat,elephant,texture,385,Indian_elephant,elephant,7.082763737488451e-13,0.4081583023071289,0.0
vgg16,boat6-knife2.png,boat,knife,neither,569,garbage_truck,truck,0.0005673167179338634,0.0009073644760064781,0.06976292282342911
vgg16,boat6-truck3.png,boat,truck,texture,468,cab,truck,0.00020332222629804164,0.0611567385494709,0.0
vgg16,boat7-bottle1.png,boat,bottle,texture,788,shoe_shop,bottle,4.342686210634383e-08,0.03446177765727043,0.0
vgg16,boat7-cat3.png,boat,cat,neither,371,patas,dog,1.8749912555904302e-07,0.0013873670250177383,0.25435176491737366
vgg16,boat7-chair1.png,boat,chair,neither,511,convertible,car,2.3631897420273162e-05,0.005516442935913801,0.415010541677475
vgg16,boat7-clock3.png,boat,clock,texture,528,dial_telephone,clock,5.650723551298142e-07,0.005022543482482433,0.0
vgg16,boat7-elephant3.png,boat,elephant,texture,386,African_elephant,elephant,6.338308919601535e-14,0.440568208694458,0.0
vgg16,boat7-keyboard3.png,boat,keyboard,texture,761,remote_control,keyboard,2.5312951947853435e-06,0.005339344963431358,0.0
vgg16,boat7-oven3.png,boat,oven,texture,480,cash_machine,oven,1.713003598524665e-06,0.0158242080360651,0.0
vgg16,boat7-truck2.png,boat,truck,texture,581,grille,truck,9.46186719374964e-06,0.017911715433001518,0.0
vgg16,boat8-bird2.png,boat,bird,neither,391,coho,cat,4.933654963679146e-06,1.7470541934017092e-05,0.6780353784561157
vgg16,boat8-bottle1.png,boat,bottle,texture,788,shoe_shop,bottle,5.761932087011701e-08,0.05951932445168495,0.0
vgg16,boat8-dog3.png,boat,dog,texture,207,golden_retriever,dog,1.4072963949729456e-06,0.00831924844533205,0.0
vgg16,boat8-elephant1.png,boat,elephant,texture,385,Indian_elephant,elephant,2.4187538083531024e-10,0.4747573435306549,0.0
vgg16,boat8-knife1.png,boat,knife,texture,597,holster,knife,7.176009148679441e-06,0.021119384095072746,0.0
vgg16,boat8-oven1.png,boat,oven,neither,757,recreational_vehicle,airplane,0.007545209489762783,0.00042491417843848467,0.26092201471328735
vgg16,boat8-truck2.png,boat,truck,neither,581,grille,car,4.957857527188025e-06,0.017704416066408157,0.5317566394805908
vgg16,boat9-airplane2.png,boat,airplane,texture,723,pinwheel,airplane,0.001545343897305429,0.015711573883891106,0.0
vgg16,boat9-bear3.png,boat,bear,texture,360,otter,bear,5.297845291352132e-06,0.041525281965732574,0.0
vgg16,boat9-bird1.png,boat,bird,texture,669,mosquito_net,bird,5.214440648160235e-07,0.002652807394042611,0.0
vgg16,boat9-cat3.png,boat,cat,texture,76,tarantula,cat,8.68882671056781e-06,0.007354922592639923,0.0
vgg16,boat9-chair2.png,boat,chair,texture,634,lumbermill,chair,0.00010562829993432388,0.014976323582231998,0.0
vgg16,boat9-clock1.png,boat,clock,texture,861,toilet_seat,clock,2.3454344045603648e-05,0.02133292704820633,0.0
vgg16,boat9-dog2.png,boat,dog,texture,216,clumber,dog,1.1128292953799246e-06,0.008314885199069977,0.0
vgg16,boat9-keyboard2.png,boat,keyboard,neither,711,perfume,bottle,8.869766134012025e-06,0.0010173432528972626,0.3946518301963806
vgg16,boat9-knife2.png,boat,knife,texture,847,tank,knife,4.572583202389069e-05,0.0685664489865303,0.0
vgg16,bottle1-bear1.png,bottle,bear,texture,354,Arabian_camel,bear,1.5594078206504491e-07,0.04469974711537361,0.0
vgg16,bottle1-bird3.png,bottle,bird,neither,552,feather_boa,knife,1.6702413631719537e-05,6.560655492648948e-06,0.8532671332359314
vgg16,bottle1-car1.png,bottle,car,texture,879,umbrella,car,0.00026990336482413113,0.006018581334501505,0.0
vgg16,bottle1-cat3.png,bottle,cat,texture,365,orangutan,cat,3.0280857572506648e-06,0.0009183841175399721,0.0
vgg16,bottle1-chair2.png,bottle,chair,texture,765,rocking_chair,chair,0.0004137519281357527,0.09658853709697723,0.0
vgg16,bottle1-clock1.png,bottle,clock,texture,892,wall_clock,clock,4.153474947088398e-05,0.11109491437673569,0.0
vgg16,bottle1-dog2.png,bottle,dog,texture,207,golden_retriever,dog,7.719908353465144e-06,0.008991915732622147,0.0
vgg16,bottle1-keyboard3.png,bottle,keyboard,shape,570,gasmask,bottle,0.0024169820826500654,0.00011011408059857786,0.0
vgg16,bottle10-bear2.png,bottle,bear,texture,296,ice_bear,bear,8.222160431614611e-06,0.2322423905134201,0.0
vgg16,bottle10-boat3.png,bottle,boat,neither,865,toyshop,truck,0.0013825399801135063,0.001795441610738635,0.24262680113315582
vgg16,bottle10-car1.png,bottle,car,shape,865,toyshop,bottle,0.0015909627545624971,0.001508999732322991,0.0
